Theme: Industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subject: Tourism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topic: International Visitor Arrivals (IVA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Table Title: International Visitor Arrivals By Inbound Tourism Markets, Monthly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data last updated: 24/02/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: SINGAPORE TOURISM BOARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Series,Total International Visitor Arrivals By Inbound Tourism Markets (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Brunei Darussalam (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Indonesia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Malaysia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Myanmar (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Philippines (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Thailand (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Vietnam (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Southeast Asia -> Other Markets In Southeast Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> China (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> Hong Kong SAR (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> Taiwan (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Greater China -> Other Markets In Greater China (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia -> Japan (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia -> South Korea (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> North Asia -> Other Markets In North Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Bangladesh (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> India (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Pakistan (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Sri Lanka (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> South Asia -> Other Markets In South Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Iran (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Israel (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Kuwait (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Saudi Arabia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> United Arab Emirates (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> West Asia -> Other Markets In West Asia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas -> Canada (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas -> USA (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Americas -> Other Markets In Americas (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Belgium & Luxembourg (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Denmark (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Finland (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> France (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Germany (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Italy (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Netherlands (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Norway (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Rep Of Ireland (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Russian Federation (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Spain (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Sweden (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Switzerland (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> United Kingdom (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Europe -> Other Markets In Europe (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania -> Australia (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania -> New Zealand (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Oceania -> Other Markets In Oceania (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> Egypt (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> Mauritius (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> South Africa (Rep Of) (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Africa -> Other Markets In Africa (Number),Total International Visitor Arrivals By Inbound Tourism Markets -> Others (Number),Others
  2003 Aug,602240,211417,4079,113944,39574,1873,18258,27273,5599,na,na,52847,34391,19466,na,na,43016,30591,na,40246,3317,28782,913,5858,1376,6138,168,na,1022,559,2863,na,30866,3917,25810,na,79477,1459,1793,751,6819,11170,2403,5030,1158,na,na,2018,1493,2534,34753,na,45340,36673,7990,677,7009,na,na,na,na,47,#VALUE!
  2003 Jul,540914,229552,4043,139956,36568,2146,15959,24007,6053,na,na,20989,29541,18298,na,na,28636,25714,na,39718,3467,27038,1056,6794,1363,4347,122,na,381,236,2415,na,26572,3495,22059,na,65439,1299,1975,511,5231,8183,1469,5067,1700,na,na,1164,1790,2439,28032,na,46120,37699,7785,636,5073,na,na,na,na,13,#VALUE!
  2003 Jun,316587,154516,2386,94919,26966,1504,11419,14363,2469,na,na,8405,16426,5412,na,na,14051,8477,na,27238,1575,19780,707,4279,897,1716,86,na,38,93,837,na,16045,2185,13192,na,35876,597,965,339,2337,4094,668,2925,994,na,na,323,1056,1217,15840,na,25585,20786,4390,409,2380,na,na,na,na,5,#VALUE!
  2003 May,177808,87217,469,54851,14161,1052,7357,8148,977,na,na,3994,5510,1283,na,na,7056,2552,na,16574,879,13087,392,1779,437,623,61,na,4,30,263,na,8200,1395,6422,na,27667,386,683,247,1418,3963,271,2299,485,na,na,200,725,860,12867,na,15472,12198,2911,363,1468,na,na,na,na,8,#VALUE!
  2003 Apr,203562,69341,704,38859,13321,986,7796,6318,1094,na,na,23002,4808,2531,na,na,12501,2890,na,16562,1071,12756,479,1718,538,870,102,na,19,87,406,na,7942,1769,5640,na,43320,494,1082,362,1483,5927,455,2870,1030,na,na,333,1561,1283,22130,na,17365,13845,3148,372,2228,na,na,na,na,4,#VALUE!
  2003 Mar,559945,189898,4147,103840,39542,1687,15544,21581,2966,na,na,54063,16460,11498,na,na,54497,25186,na,33245,1919,25096,796,4044,1390,3734,1315,na,116,252,1099,na,31344,5792,24352,na,95480,1543,2106,1028,6255,14224,2223,5622,2010,na,na,975,3623,3410,42578,na,38399,32276,5280,843,5593,na,na,na,na,14,#VALUE!
  2003 Feb,613395,186608,3789,100371,40312,1395,15927,19673,4203,na,na,89704,24563,17940,na,na,50469,32707,na,31717,2059,23730,659,3849,1420,3632,171,na,353,500,1238,na,32117,6208,24805,na,101230,1749,2882,1120,6290,14427,2362,5692,2132,na,na,1167,3887,3837,44006,na,36788,31270,4552,966,4938,na,na,na,na,6,#VALUE!
  2003 Jan,641734,212722,4190,128385,41067,1807,14438,19668,2657,na,na,62454,17336,15826,na,na,53131,34976,na,36491,2345,27325,825,4245,1751,3550,128,na,361,350,1303,na,38609,7685,29475,na,104033,1623,2478,1080,5218,12541,3054,6034,2160,na,na,1203,4249,4068,48040,na,55082,46479,7540,1063,6806,na,na,na,na,4,#VALUE!
  2002 Dec,709616,305966,7053,197159,57267,1844,16609,21870,3493,na,na,58683,19941,12796,na,na,60338,24591,na,41947,2715,31003,753,5540,1936,4232,223,na,243,702,1609,na,35602,6593,27644,na,91460,1531,1891,1096,4661,10838,2477,5658,1942,na,na,1062,4113,4071,41326,na,45553,38293,6188,1072,7666,na,na,na,na,14,#VALUE!
  2002 Nov,588742,198261,4599,105571,48399,1696,15188,19006,3075,na,na,56422,17425,11981,na,na,54294,28758,na,42943,1886,35137,840,3876,1204,2902,154,na,88,409,998,na,33534,6043,25976,na,93824,2025,1896,1136,5202,14924,2418,6358,1693,na,na,1481,3355,4122,39484,na,42643,35907,5964,772,5150,na,na,na,na,94,#VALUE!
  2002 Oct,638673,215542,5100,117010,44455,1799,16762,25699,3865,na,na,57693,21025,15730,na,na,58489,28827,na,42851,2470,33223,1157,4480,1521,3498,126,na,289,411,1276,na,33831,5553,26044,na,93996,1716,2228,895,5707,15678,2638,7001,1816,na,na,1578,3226,3938,37735,na,59322,50054,8364,904,6067,na,na,na,na,978,#VALUE!
  2002 Sep,597453,194205,4529,102876,48193,1775,13613,19413,3087,na,na,47217,18914,13553,na,na,77884,21472,na,36855,2225,27878,964,4303,1485,3825,221,na,411,467,1367,na,29671,4514,23507,na,82979,1677,1931,687,5038,13281,3017,5825,1445,na,na,1780,1849,3285,33792,na,63998,52309,10730,959,5862,na,na,na,na,163,#VALUE!
  2002 Aug,671638,194314,6290,105888,40172,2144,13951,21075,4085,na,na,62699,26513,22147,na,na,85655,39236,na,37597,2746,27263,906,5261,1421,9786,158,na,2270,993,3638,na,34890,5611,27730,na,96355,1948,1977,548,8144,12441,6671,6388,1498,na,na,2457,1679,3296,37921,na,54064,43873,9291,900,6541,na,na,na,na,22,#VALUE!
  2002 Jul,679574,228393,4915,139889,41200,2052,13947,21246,4519,na,na,51147,26488,25238,na,na,66566,32353,na,38178,2636,28163,1339,4417,1623,9197,123,na,1760,1194,3535,na,37825,5771,29790,na,89985,2202,2648,622,6598,11440,3560,7351,2552,na,na,1491,2536,3792,33840,na,66260,54252,10875,1133,6649,na,na,na,na,86,#VALUE!
  2002 Jun,601969,211160,5132,116715,44066,2060,16442,22060,3989,na,na,41186,22965,17251,na,na,54892,27519,na,48929,2081,40405,1015,3988,1440,4301,148,na,473,504,1668,na,34847,4175,28614,na,69878,1418,1800,1071,4744,9132,2368,4779,1758,na,na,1054,2195,2649,28193,na,59391,48334,10113,944,5965,na,na,na,na,2706,#VALUE!
  2002 May,606144,204173,4283,99719,49524,1698,21424,24040,2980,na,na,56486,23490,16570,na,na,50563,27807,na,57402,1932,48463,870,4496,1641,2874,94,na,217,296,1215,na,32960,4788,26403,na,73204,1517,1779,881,5668,11548,2334,5091,1169,na,na,1366,2119,3423,27613,na,54128,45050,8164,914,5139,na,na,na,na,895,#VALUE!
  2002 Apr,622301,208980,5508,98809,47413,2086,20192,30425,3328,na,na,63880,21771,17554,na,na,49149,32704,na,38882,1860,28644,794,5820,1764,3613,165,na,221,480,1256,na,31247,4903,24640,na,94599,1728,2050,978,6894,15166,3489,5885,1995,na,na,1396,3033,3929,38055,na,53236,45350,6945,941,6248,na,na,na,na,2,#VALUE!
  2002 Mar,655151,210994,4517,114203,44116,1768,20245,22804,2704,na,na,42728,24043,16038,na,na,68549,38393,na,38008,1940,29162,774,4437,1695,4433,937,na,251,422,1378,na,39216,6751,30479,na,115791,2507,2843,1237,6981,17412,3137,6054,2732,na,na,1621,4179,4480,51015,na,49741,42579,6093,1069,6658,na,na,na,na,47,#VALUE!
  2002 Feb,598861,174226,4090,90150,43635,1367,13668,17579,2987,na,na,81649,26760,21463,na,na,49583,30745,na,28913,1728,21446,452,3720,1567,4036,77,na,459,489,1289,na,35554,6408,27918,na,100660,1855,2487,1068,7060,13124,2487,5411,2193,na,na,1023,3807,3973,44836,na,40340,34828,4518,994,4302,na,na,na,na,149,#VALUE!
  2002 Jan,596710,186620,4031,105008,40207,2048,13518,18648,2536,na,na,50303,16630,18995,na,na,47447,38613,na,35131,3332,24841,705,4351,1902,4231,103,na,431,385,1551,na,37174,6833,28906,na,99089,1617,2175,1098,5454,12520,2141,5847,2024,na,na,1015,4318,4272,44699,na,55393,47549,6857,987,6586,na,na,na,na,58,#VALUE!
  2001 Dec,670277,286447,6414,183118,55216,1949,16414,20177,2504,na,na,48080,22124,17709,na,na,43483,27400,na,38940,3939,27429,439,5134,1999,4311,106,na,245,720,1767,na,35664,6077,28188,na,89101,1529,1709,977,4964,11231,1944,5877,1732,na,na,1058,3666,4235,40163,na,48382,41200,6044,1138,7899,na,na,na,na,265,#VALUE!
  2001 Nov,534049,188091,4418,99740,46272,1622,14599,17845,2929,na,na,41208,18583,15219,na,na,32294,29452,na,34380,3212,24792,437,4085,1854,2744,83,na,133,305,1010,na,30508,5347,23970,na,90524,2010,1826,1189,5088,14577,1839,5741,1776,na,na,1136,3242,4162,38748,na,44886,38329,5692,865,5580,na,na,na,na,38,#VALUE!
  2001 Oct,569622,209584,4436,115797,43037,1783,15289,25476,2871,na,na,42586,19363,14259,na,na,35970,24125,na,37260,3943,25595,1537,4207,1978,3490,478,na,189,458,1020,na,25313,4786,19271,na,90279,1929,2319,1077,4945,15164,2476,6334,1784,na,na,1200,3152,4561,36163,na,60177,50839,8449,889,6641,na,na,na,na,18,#VALUE!
  2001 Sep,593827,197843,4665,98188,53851,2038,14553,19644,3854,na,na,34386,20024,15218,na,na,69850,23526,na,40262,3341,27260,3785,4262,1614,5309,675,na,437,1288,1442,na,28489,4576,22164,na,85907,2113,1821,951,4835,13939,2932,6114,1776,na,na,1414,2231,3675,33716,na,64977,53867,10202,908,7447,na,na,na,na,23,#VALUE!
  2001 Aug,693902,204982,6596,107481,47436,1601,15481,22090,3460,na,na,51208,28515,21981,na,na,92508,35899,na,40954,3905,25302,4748,5202,1797,16035,566,na,3088,6121,3754,na,35946,5794,28641,na,101454,2427,2170,886,8782,13082,6791,7330,1647,na,na,2342,2270,3403,39004,na,55458,45566,8992,900,7834,na,na,na,na,42,#VALUE!
  2001 Jul,714944,231046,6083,135816,47020,1754,14460,21522,3618,na,na,45570,24929,25185,na,na,76373,34830,na,45967,4637,28493,6358,4731,1748,18053,494,na,2316,8469,4095,na,40804,5682,32865,na,94893,2472,2625,928,7441,12761,3514,7987,2747,na,na,1432,2848,4051,36151,na,67844,55458,11376,1010,8608,na,na,na,na,119,#VALUE!
  2001 Jun,609958,211945,5522,109705,52523,1962,15870,22556,3043,na,na,31882,23752,19445,na,na,64582,26914,na,50488,3516,36281,4702,4227,1762,6978,504,na,471,2502,1770,na,38107,4652,31692,na,71871,1491,1740,1115,4920,10973,2342,5253,1687,na,na,911,2595,2840,27897,na,56961,46600,9345,1016,6178,na,na,na,na,59,#VALUE!
  2001 May,605891,207064,4867,99026,53572,1595,19195,25807,2340,na,na,41999,19806,16381,na,na,58984,28842,na,55214,3346,41233,3991,4826,1818,4200,453,na,256,1007,1283,na,36595,5475,29411,na,75164,1878,1599,912,5746,13585,2294,5347,1178,na,na,1101,2078,3198,28245,na,54300,45091,8321,888,6740,na,na,na,na,29,#VALUE!
  2001 Apr,613320,201794,6392,94613,45923,2211,21009,27816,2684,na,na,37542,25816,19756,na,na,58348,30150,na,43395,3033,28454,4173,6058,1677,4358,661,na,209,850,1434,na,35059,5537,27734,na,94147,1793,1973,1075,6434,15126,2316,5334,2117,na,na,1156,3385,4020,40964,na,53570,45145,7561,864,8756,na,na,na,na,23,#VALUE!
  2001 Mar,665565,207629,4668,110821,47514,1808,17002,22656,2490,na,na,30320,27025,16438,na,na,85655,32441,na,41279,3504,27300,3861,4970,1644,7614,2526,na,469,1440,1647,na,44693,7461,35194,na,113874,2088,2655,1653,6353,18041,2930,6978,2357,na,na,1385,4347,4061,49496,na,48611,41910,5854,847,7786,na,na,na,na,1546,#VALUE!
  2001 Feb,592592,176277,4373,94251,40761,1639,14196,18039,2211,na,na,36157,18442,20078,na,na,72335,32777,na,36440,2859,23975,3688,4370,1548,4212,490,na,345,839,1076,na,40128,6815,31381,na,104960,1950,2796,1777,6564,15611,3338,6395,2360,na,na,1113,4010,4248,44240,na,42547,36260,5227,1060,6135,na,na,na,na,1484,#VALUE!
  2001 Jan,658216,200220,3830,115824,45594,1713,12562,17330,2629,na,na,56460,27778,20418,na,na,65381,32727,na,36096,3180,23699,3123,4176,1918,4803,515,na,532,1114,1321,na,42249,7071,33297,na,102458,1740,2198,1583,5384,12891,3023,6299,1977,na,na,1020,4615,4065,45231,na,58769,50416,7220,1133,8385,na,na,na,na,1741,#VALUE!
  2000 Dec,691639,260088,5877,155309,58491,2677,14887,19493,2389,na,na,37762,22183,19314,na,na,73898,28426,na,41473,3443,26818,3268,6306,1638,4625,579,na,231,994,1471,na,40850,6525,32740,na,96642,2200,1851,1784,5425,12127,2697,6284,1847,na,na,1048,4466,4044,41969,na,52954,45258,6576,1120,9532,na,na,na,na,3204,#VALUE!
  2000 Nov,625618,188091,4477,94642,50641,1906,14967,17934,2563,na,na,32999,21326,17034,na,na,80889,31169,na,41090,3240,27058,3895,5336,1561,4021,538,na,216,756,1097,na,41877,6681,33171,na,104033,2284,2360,1712,6041,16171,3071,7156,1820,na,na,1421,4358,4511,42316,na,50600,42794,6859,947,8156,na,na,na,na,3787,#VALUE!
  2000 Oct,636185,197577,3958,105711,45592,1704,15216,22009,2541,na,na,35195,21512,17685,na,na,73383,28185,na,42897,3342,29385,3785,4847,1538,4600,613,na,290,1072,1168,na,41014,5851,32670,na,103453,2425,2552,2172,5840,15791,3254,7781,2203,na,na,2116,3598,4612,40203,na,58158,48281,8837,1040,8342,na,na,na,na,3579,#VALUE!
  2000 Sep,612708,187575,4545,94625,50267,1655,13683,19266,2584,na,na,31239,20566,19824,na,na,89417,23207,na,41994,3103,28881,3570,4970,1470,5179,575,na,460,1262,1434,na,34764,4250,28323,na,83964,1951,1808,1135,5064,12813,3329,6372,1678,na,na,1294,2301,3367,34229,na,62655,49341,12237,1077,7297,na,na,na,na,4474,#VALUE!
  2000 Aug,695965,186800,6658,96891,43952,1822,14168,19311,3227,na,na,41162,31963,30732,na,na,101785,34877,na,42366,3354,26859,4237,6222,1694,14904,481,na,2971,5001,3720,na,39201,5884,31776,na,102605,2291,1896,1367,8442,13193,7709,7284,1895,na,na,1925,2229,3575,39598,na,53711,44627,8205,879,9017,na,na,na,na,5600,#VALUE!
  2000 Jul,707413,216845,5448,128207,43423,1669,13936,20357,2978,na,na,36148,30218,35570,na,na,84634,32960,na,43995,3843,28127,5159,5171,1695,16364,459,na,2029,7175,4001,na,42133,5430,34455,na,92623,2422,2554,942,7282,11990,3438,7986,2707,na,na,1391,2995,4301,34664,na,61102,48583,11535,984,9129,na,na,na,na,5033,#VALUE!
  2000 Jun,609008,201640,5533,105539,48426,2062,14706,21446,3251,na,na,30706,22011,26582,na,na,67977,25318,na,51863,3459,38287,3597,5121,1399,7358,430,na,451,3122,1670,na,39138,4479,32944,na,70483,1393,1761,1210,4839,10815,2540,4931,1776,na,na,977,2757,2995,26517,na,51210,41563,8765,882,7508,na,na,na,na,6583,#VALUE!
  2000 May,595838,190775,4586,91843,48783,1831,18790,21959,2246,na,na,37934,20822,23635,na,na,62152,30739,na,56557,2997,43879,3199,4939,1543,3747,353,na,180,734,1115,na,36733,4919,30033,na,73074,1445,1442,980,5207,12535,2565,4978,1236,na,na,866,2409,3547,27903,na,46840,38100,7703,1037,7569,na,na,na,na,4707,#VALUE!
  2000 Apr,636970,208686,5527,100059,47993,1971,19269,29985,2830,na,na,36511,29308,27737,na,na,60540,27237,na,44475,3035,29317,3293,7335,1495,4099,472,na,233,760,1361,na,36515,5610,29099,na,98348,1929,2006,1638,6714,16067,3143,5492,2230,na,na,1102,3634,4519,40303,na,50352,41391,7992,969,10398,na,na,na,na,2198,#VALUE!
  2000 Mar,640922,193663,3628,102620,43849,1790,16490,22217,2457,na,na,30644,21513,22934,na,na,91844,30682,na,35841,3112,23847,2950,4531,1401,6583,1475,na,406,1754,1577,na,46652,7808,36707,na,104919,1881,2366,1620,6592,16300,3137,6453,2343,na,na,1119,4565,4090,42812,na,43922,37471,5390,1061,8769,na,na,na,na,2432,#VALUE!
  2000 Feb,601281,169471,3538,88342,42072,1525,13111,16981,3073,na,na,45148,28265,30528,na,na,71245,28932,na,32902,2655,21597,2944,4256,1450,3951,393,na,205,680,958,na,43103,7412,33919,na,103653,1875,2564,1613,7644,15951,3335,6464,2234,na,na,843,4695,4588,40845,na,36296,30932,4447,917,6035,na,na,na,na,1120,#VALUE!
  2000 Jan,637852,226457,4138,149528,41261,1479,11809,15792,1698,na,na,38887,16288,19329,na,na,72131,32621,na,33926,3063,22301,2598,4136,1828,5252,441,na,549,1441,1445,na,41004,6544,29748,na,94075,1802,2083,1998,5683,15655,4012,6145,1945,na,na,1015,4408,4174,33617,na,48764,42006,5728,1030,7756,na,na,na,na,938,#VALUE!
  1999 Dec,616031,228894,7144,131422,52751,1906,13574,19235,2127,na,na,33475,21639,24967,na,na,72312,24635,na,40854,3374,26705,2951,6077,1747,4470,669,na,181,790,1485,na,36627,6291,29133,na,76941,1625,1534,1628,5349,12329,2361,4928,1580,na,na,929,3573,3836,27688,na,40862,34663,5178,1021,9001,na,na,na,na,756,#VALUE!
  1999 Nov,594301,174621,4945,91174,43396,1669,13449,16878,2403,na,na,34123,19639,27071,na,na,76513,29368,na,37550,2886,25938,2718,4517,1491,3917,476,na,228,795,1108,na,37493,6377,29553,na,103272,2036,2027,1837,6913,16364,2872,6191,1960,na,na,1149,4713,4582,42012,na,41676,34352,6288,1036,7575,na,na,na,na,886,#VALUE!
  1999 Oct,604306,191640,4049,100043,43272,2009,14594,24510,2410,na,na,26703,21613,21454,na,na,67930,25851,na,40623,3112,28210,2794,4877,1630,4267,501,na,232,960,1170,na,39488,6179,31212,na,101296,2126,2236,1900,6875,16932,3235,6624,1824,na,na,1222,3641,4980,39333,na,54039,44438,8550,1051,8041,na,na,na,na,700,#VALUE!
  1999 Sep,557649,170396,4366,86055,43747,1725,13296,18338,2166,na,na,22004,19206,23942,na,na,83864,17294,na,35106,2943,22880,2990,4754,1539,4900,450,na,520,1132,1417,na,31832,4445,25606,na,81907,1641,1784,1046,4886,13483,3425,5491,1325,na,na,986,2008,3283,34068,na,58301,47127,10205,969,7625,na,na,na,na,727,#VALUE!
  1999 Aug,629991,171427,5150,91673,38867,1641,12806,17500,2856,na,na,32085,30325,33295,na,na,94967,23531,na,35948,2761,21432,3853,6106,1796,13741,480,na,2422,4339,4015,na,36354,5495,29348,na,98779,1766,1920,992,8530,12825,8601,6125,1622,na,na,1928,1880,3387,38247,na,49045,40588,7625,832,8258,na,na,na,na,1198,#VALUE!
  1999 Jul,629435,192208,4423,108181,41136,1566,12806,20363,2811,na,na,32351,28532,36294,na,na,74359,21775,na,38971,3437,23973,4388,5413,1760,15436,362,na,1890,7018,3707,na,37126,5080,30227,na,85904,2083,2822,964,6478,12533,3689,6034,2173,na,na,1232,2743,4079,31412,na,56553,44827,10520,1206,8017,na,na,na,na,1287,#VALUE!
  1999 Jun,575055,210980,4922,125112,43084,1901,14790,18133,2218,na,na,24324,19869,28590,na,na,65468,16872,na,41160,2759,28785,3152,4664,1800,6351,403,na,301,2654,1562,na,39382,4294,32718,na,64470,1155,1563,1027,4801,10499,2523,3875,1350,na,na,1023,2511,2703,24007,na,48820,38786,9052,982,6891,na,na,na,na,905,#VALUE!
  1999 May,558554,218243,4831,122691,48918,1591,16309,21066,2131,na,na,29293,16900,21435,na,na,56751,18961,na,43892,2416,32145,3042,4698,1591,3555,417,na,152,943,1011,na,33108,4945,26598,na,66616,1335,1572,873,4923,12274,2292,4317,1082,na,na,844,1909,3307,24425,na,42603,34752,6862,989,5892,na,na,na,na,838,#VALUE!
  1999 Apr,524455,169143,5092,78634,40327,1715,15045,25438,1994,na,na,29115,21430,24304,na,na,52417,15332,na,36213,2564,22968,2908,6254,1519,3663,417,na,213,849,1049,na,33082,5801,25897,na,87398,1690,2124,1476,6645,15209,2546,4591,1772,na,na,1476,2835,4084,33589,na,42487,35194,6400,893,7963,na,na,na,na,1254,#VALUE!
  1999 Mar,580426,168475,4189,87192,40066,1656,14478,18413,1839,na,na,27406,19209,21419,na,na,84930,16436,na,31935,2439,19968,2950,4827,1751,6009,1198,na,418,1634,1469,na,45739,9431,34533,na,103753,1648,2634,1703,6935,18143,3732,5596,2374,na,na,1311,3966,4807,40521,na,45671,39232,5587,852,7785,na,na,na,na,1065,#VALUE!
  1999 Feb,517554,142582,3560,73732,36404,1387,10169,14539,2168,na,na,48084,27059,28430,na,na,61360,14950,na,26909,2080,17054,2425,3916,1434,3269,410,na,168,640,881,na,34895,7021,26527,na,88938,1414,2572,1583,6198,13792,3285,5273,2033,na,na,878,3690,4284,35283,na,33643,28788,4029,826,5741,na,na,na,na,1007,#VALUE!
  1999 Jan,570444,185362,4629,114115,37231,1380,10616,15062,1658,na,na,33918,14612,26301,na,na,69791,17221,na,28615,2507,18325,2093,3998,1692,4870,383,na,412,1355,1370,na,39126,7170,30107,na,90719,1438,2441,1741,5516,13473,5253,5620,1984,na,na,931,4617,4513,30889,na,50798,43320,6361,1117,7368,na,na,na,na,1332,#VALUE!
  1998 Dec,572910,192539,8954,100071,48264,1856,11681,18993,2051,na,na,30831,21692,27721,na,na,75193,13035,na,34676,2701,21321,2794,6192,1668,4339,470,na,202,933,1447,na,37756,6877,29493,na,82620,1558,2053,1555,5878,11752,3023,5405,1734,na,na,914,4147,4246,30812,na,42137,35602,5467,1068,8943,na,na,na,na,875,#VALUE!
  1998 Nov,506970,147160,5165,73958,38597,1265,11423,14128,2048,na,na,27121,17287,26326,na,na,64603,13125,na,29402,2325,18623,2554,4411,1489,3696,396,na,218,982,972,na,39173,7252,30509,na,89770,1815,2265,1542,5653,15685,2948,5453,1823,na,na,1174,3789,5207,32575,na,40769,34034,5817,918,7123,na,na,na,na,1043,#VALUE!
  1998 Oct,498695,147799,3929,73537,38392,1564,11221,16628,1874,na,na,22143,21358,22512,na,na,58112,11286,na,33834,2570,22960,2544,4347,1413,3965,538,na,232,1017,992,na,34391,5478,27087,na,85173,1614,2244,1419,5315,15213,3127,5371,1934,na,na,1088,3265,4814,31285,na,49893,41035,7814,1044,6554,na,na,na,na,1052,#VALUE!
  1998 Sep,482654,139977,4055,63871,43272,1390,10863,14238,1715,na,na,18523,17543,21404,na,na,80645,8791,na,31034,2667,19889,2429,4436,1613,4848,659,na,495,1111,1304,na,29131,4306,23019,na,72520,1422,1642,1019,4696,13437,3151,4457,1352,na,na,860,1814,3244,27971,na,50332,39610,9830,892,6101,na,na,na,na,1282,#VALUE!
